CODESC,TIPOESC,NOMESC,DRE,DIRETORIA,SUBPREF,CEU,ENDERECO,NUMERO,BAIRRO,CEP,TEL1,TEL2,FAX,SITUACAO,CDIST,DISTRITO,SETOR,CODSEE,CODINEP,EH,NOME_ANT,T2D3D,DTURNOS,LATITUDE,LONGITUDE,REDE,DATABASE,TOTCLA,TOTALU
308329,CR.P.CONV,CAMINHANDO PARA O FUTURO II,JT,JACANA/TREMEMBE,JACANA/TREMEMBE,,RUA DOS FILHOS DA TERRA,634,JARDIM FILHOS DA TERRA,02325001,22407151,,,Ativa,81,TREMEMBE,8105,0578319,35578319,,,2D,INTEGR,-23452416,-46585453,CON,31/10/2016,5,70
308335,CR.P.CONV,LUZ DO SABER,JT,JACANA/TREMEMBE,JACANA/TREMEMBE,,RUA MUNIZ FERREIRA,24,JARDIM JOAMAR,02321170,,,,Ativa,81,TREMEMBE,8105,0577844,35577844,,,2D,INTEGR,-23448871,-46589539,CON,31/10/2016,8,98
308336,CR.P.CONV,FAMILIA NOVA ALIANCA III,JT,JACANA/TREMEMBE,JACANA/TREMEMBE,,RUA TAMON,3,JARDIM SÃO JOÃO (ZONA NORTE),02365170,,,,Ativa,81,TREMEMBE,8103,0577674,35577674,,,2D,INTEGR,-23426493,-46584223,CON,31/10/2016,18,210
308085,CR.P.CONV,RAIO DE SOL II - MESTRE PAULO FREIRE,JT,JACANA/TREMEMBE,JACANA/TREMEMBE,,AVENIDA ANTONELO DA MESSINA,1137,SÍTIO DO PIQUERI,02318000,22405375,,,Ativa,81,TREMEMBE,8105,0563079,35563079,,VOVO JOAO PLASA,2D,INTEGR,-23447238,-46589378,CON,31/10/2016,45,583
308045,CR.P.CONV,FAMILIA NOVA ALIANCA,JT,JACANA/TREMEMBE,JACANA/TREMEMBE,,RUA BERNARDINO DAURIA,242,JARDIM LEONOR MENDES DE BARROS,02349000,,,,Ativa,81,TREMEMBE,8106,0560480,35560480,,,2D,INTEGR,-23458725,-46604933,CON,31/10/2016,19,202
308048,CR.P.CONV,PEDRO APOSTOLO,JT,JACANA/TREMEMBE,JACANA/TREMEMBE,,RUA JOÃO SAMPAIO,193,TREMEMBÉ,02376080,,,,Ativa,81,TREMEMBE,8107,0516223,35516223,,,2D,INTEGR,-23458564,-46625303,CON,31/10/2016,8,104
308011,CR.P.CONV,EDUCARTE I,JT,JACANA/TREMEMBE,JACANA/TREMEMBE,,RUA PADRE SOUZA MAGALHÃES,90,VILA FIDALGO,02321080,2241-0282,,,Ativa,81,TREMEMBE,8105,0498185,35498185,,VOVO MARLENE V,2D,INTEGR,-23445655,-46589810,CON,31/10/2016,8,102
307805,CR.P.CONV,GIGI TOMAZELLI WIAZOWSKI,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA HIDROLÂNDIA,114,TUCURUVI,02307210,32976853,,,Ativa,82,TUCURUVI,8202,0474733,35474733,,,2D,INTEGR,-23476945,-46603787,CON,31/10/2016,16,189
307786,CR.P.CONV,RAIO DE SOL III,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA DAS GAMBOAS,135,VILA MAZZEI,02311100,22044851,,,Ativa,82,TUCURUVI,8202,0473170,35473170,,PEQUENINOS DO SENHOR,2D,INTEGR,-23466880,-46602135,CON,31/10/2016,9,109
308018,CR.P.CONV,CAMINHANDO PARA O FUTURO,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,AVENIDA COMANDANTE ANTÔNIO PAIVA SAMPAIO,820,PARQUE VITÓRIA,02269000,23861300,,,Ativa,82,TUCURUVI,8203,0499572,35499572,,,2D,INTEGR,-23470037,-46595471,CON,31/10/2016,12,132
308320,CR.P.CONV,FAMILIA NOVA ALIANCA II,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA CAPRICHO,1211,VILA NIVI,02254000,23064829,,,Ativa,82,TUCURUVI,8204,0578307,35578307,,,2D,INTEGR,-23476833,-46594498,CON,31/10/2016,8,98
306447,CR.P.CONV,AUGUSTA CORDEIRO DA ROCHA,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA DOUTOR MARREI JÚNIOR,203,VILA DOM PEDRO II,02244020,37969683,37969682,,Ativa,82,TUCURUVI,8205,0183295,35183295,,MAE WANDA,2D,INTEGR,-23488699,-46605613,CON,31/10/2016,38,473
094749,EMEF,MARTIN FRANCISCO RIBEIRO DE ANDRADA,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA PAULO CESAR,126,VILA MAZZEI,02311240,29914003,22615400,,Ativa,82,TUCURUVI,8202,0054562,35054562,161069159000000,E.M.VILA CACHOEIRA,2D,MTG,-23468476,-46602705,DIR,31/10/2016,24,745
094901,EMEF,EDSON RODRIGUES,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA FILADELFO GOUVEIA NETO,131,VILA CONSTANÇA,02256090,22429022,22407117,22429022,Ativa,82,TUCURUVI,8204,0054422,35054422,161069156000000,ESCOLAS MISTA MUNICIPAL DE SANTA TEREZINHA,2D,MT,-23473158,-46587017,DIR,31/10/2016,23,708
094943,EMEF,RODRIGUES ALVES,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA BORGES,242,PARADA INGLESA,02247000,22013734,,,Ativa,82,TUCURUVI,8205,0054550,35054550,161069160000000,,2D,MT,-23489434,-46599947,DIR,31/10/2016,21,528
098973,EMEI,9 DE JULHO,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA DOS MÁRTIRES ARMÊNIOS,934,BARRO BRANCO (ZONA NORTE),02345000,29961551,29520302,,Ativa,82,TUCURUVI,8201,0095588,35095588,161069155000000,JARDIM LEONOR MENDES DE BARROS,2D,MT,-23467481,-46610781,DIR,31/10/2016,14,456
018309,EMEI,"VERA ARNONI SCALQUETTI, PROFA.",JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA TANQUE VELHO,2277,VILA NIVI,02251002,22424808,22407177,,Ativa,82,TUCURUVI,8204,0207688,35207688,161069158000000,,2D,MT,-23472764,-46586581,DIR,31/10/2016,6,191
501142,MOVA,SOC AMIGOS VILA CONSTANCA SAVIC UNID I JT,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,AVENIDA JARDIM JAPAO,1587,JARDIM BRASIL,02221001,,,,Ativa,82,TUCURUVI,8204,,,,,2D,MTN,-23478190,-46583329,CON,31/10/2016,7,146
501563,MOVA,"ACEB - ASS CULT, ESPORTIVO E BENEFICENTE V NOVA CACHOEIRINHA",JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,AVENIDA MAZZEI,1209,VILA MAZZEI,02310001,,,,Ativa,82,TUCURUVI,8202,,,,"ACEB - ASS CULT, ESPORTIVO E BENEFICENTE V NO",2D,N,-23472182,-46599525,CON,31/10/2016,1,20
400249,CEI DIRET,VILA GUSTAVO,JT,JACANA/TREMEMBE,SANTANA/TUCURUVI,,RUA JOAO ROSA,8,VILA NIVI,02255130,29818517,,29898755,Ativa,82,TUCURUVI,8204,0238302,35238302,161069157000000,,2D,MTG,-23478349,-46592046,DIR,31/10/2016,13,176
400257,CEI DIRET,VILA PRAIA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA ANTONIO GARCIA MOYA 179,179,JARDIM DAS PALMAS,05749250,58452113,,,Ativa,83,VILA ANDRADE,8301,0238922,35238922,161072169000000,,2D,INTEGR,-23618249,-46745794,DIR,31/10/2016,8,101
400741,CEI INDIR,CEDRINHO V,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA DA INDEPENDÊNCIA,475,PARAISÓPOLIS,05664015,35016149,,,Ativa,83,VILA ANDRADE,8302,0451745,35451745,,,2D,INTEGR,-23617960,-46722607,CON,31/10/2016,11,153
400803,CEI INDIR,IRAPARA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA IRAPARÁ,S/N,PARAÍSO DO MORUMBI,05706300,,,,Criada,83,VILA ANDRADE,8302,,,,,,,-23622653,-46725053,CON,31/10/2016,,
400685,CEI INDIR,PARAISOPOLIS,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA ERNEST RENAM,1054,PARAISÓPOLIS,05659020,37448096,,37448096,Ativa,83,VILA ANDRADE,8302,0375780,35375780,,,2D,INTEGR,-23614361,-46724392,CON,31/10/2016,10,179
400689,CEU CEI,PARAISOPOLIS,CL,CAMPO LIMPO,CAMPO LIMPO,PARAISOPOLIS,RUA DOUTOR JOSÉ AUGUSTO DE SOUZA E SILVA,S/N,JARDIM PARQUE MORUMBI,05712040,37394357,996615664,,Ativa,83,VILA ANDRADE,8302,0412995,35412995,161072600000100,,2D,INTEGR,-23622249,-46727379,DIR,31/10/2016,13,183
700009,CEU AT COM,PARAISOPOLIS,CL,CAMPO LIMPO,CAMPO LIMPO,PARAISOPOLIS,RUA DOUTOR JOSÉ AUGUSTO DE SOUZA E SILVA,S/N,JARDIM PARQUE MORUMBI,05712040,35015660,,,Ativa,83,VILA ANDRADE,8302,0455854,35455854,,,,,-23622259,-46727390,DIR,31/10/2016,0,0
018830,EMEF,"PAULO FREIRE, PROF.",CL,CAMPO LIMPO,CAMPO LIMPO,,RUA MELCHIOR GIOLA,296,PARAISÓPOLIS,05664000,35014190,,35014061,Ativa,83,VILA ANDRADE,8302,0207949,35207949,161072171000000,PARAISOPOLIS,2D,MTNG,-23616863,-46723111,DIR,31/10/2016,29,987
019222,EMEF,"VEREMUNDO TOTH, DOM",CL,CAMPO LIMPO,CAMPO LIMPO,,RUA JOSÉ PEDRO DE CARVALHO LIMA,100,JARDIM PARQUE MORUMBI,05712080,37427124,37429911,,Ativa,83,VILA ANDRADE,8302,0271226,35271226,161072170000000,PARAISOPOLIS,2D,MTN,-23622482,-46728606,DIR,31/10/2016,41,1232
019251,EMEF,CASARAO,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA MAJOR JOSÉ MARIOTO FERREIRA,101,PARAISÓPOLIS,05662020,35071974,37499133,,Ativa,83,VILA ANDRADE,8302,0282376,35282376,161072172000000,,2D,MTN,-23613154,-46723022,DIR,31/10/2016,18,437
019239,EMEI,"MAURO BAPTISTA, PE.",CL,CAMPO LIMPO,CAMPO LIMPO,,RUA CATARINENSES,20,VILA ANDRADE,05728050,35013252,35012505,,Ativa,83,VILA ANDRADE,8301,0278932,35278932,161072167000000,VILA ANDRADE,2D,MT,-23632043,-46741353,DIR,31/10/2016,14,463
019275,EMEF,FRANCISCO REBOLO,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA CATARINENSES,200,VILA ANDRADE,05728050,37442024,,37442714,Ativa,83,VILA ANDRADE,8301,0233961,35233961,161072168000000,JARDIM INGA,2D,MT,-23632348,-46741554,DIR,31/10/2016,26,700
019384,CEU EMEF,PARAISOPOLIS,CL,CAMPO LIMPO,CAMPO LIMPO,PARAISOPOLIS,RUA DOUTOR JOSÉ AUGUSTO DE SOUZA E SILVA,S/N,JARDIM PARQUE MORUMBI,05712040,35073802,,,Ativa,83,VILA ANDRADE,8302,0413012,35413012,161072600000200,,2D,MT,-23622254,-46727379,DIR,31/10/2016,38,1261
019340,EMEI,ROBERTO BURLE MARX,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA IRAPARÁ,150,PARAÍSO DO MORUMBI,05706300,37421007,37425673,,Ativa,83,VILA ANDRADE,8302,0299873,35299873,161072235000000,PARAISOPOLIS I,2D,MT,-23622316,-46724257,DIR,31/10/2016,16,501
019375,CEU EMEI,PARAISOPOLIS,CL,CAMPO LIMPO,CAMPO LIMPO,PARAISOPOLIS,RUA DOUTOR JOSÉ AUGUSTO DE SOUZA E SILVA,S/N,JARDIM PARQUE MORUMBI,05712040,35015656,,,Ativa,83,VILA ANDRADE,8302,0413008,35413008,161072600000300,,2D,MT,-23622254,-46727379,DIR,31/10/2016,16,554
019466,EMEF,PERIMETRAL,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA JOSÉ PEDRO DE CARVALHO LIMA,150,JARDIM PARQUE MORUMBI,05712080,37429505,37423573,,Ativa,83,VILA ANDRADE,8302,0446865,35446865,161072248000000,,2D,MT,-23621523,-46729310,DIR,31/10/2016,14,413
019515,EMEI,PERIMETRAL I,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA DA INDEPENDÊNCIA,701,PARAISÓPOLIS,05664015,35012595,35012726,,Ativa,83,VILA ANDRADE,8302,0578344,35578344,161072270000000,,2D,MT,-23618554,-46723156,DIR,31/10/2016,16,559
307398,CR.P.CONV,ANGLICANA RENATA EUGENIA RODRIGUES - UNID IV- MORUMBI,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA JOSÉ PEDRO DE CARVALHO LIMA,333,JARDIM PARQUE MORUMBI,05712080,35014659,972601894,,Ativa,83,VILA ANDRADE,8302,0445885,35445885,,ANGLICANA RENATA EUGENIA RODRIGUES - UNID IV-,2D,INTEGR,-23621731,-46729370,CON,31/10/2016,31,428
307381,CR.P.CONV,SER FELIZ II,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ANÍSIO DA SILVEIRA MACHADO,137,JARDIM ROBRU,08150140,21530954,,,Ativa,84,VILA CURUCA,8406,0445373,35445373,,,2D,INTEGR,-23516931,-46415355,CON,31/10/2016,10,111
307733,CR.P.CONV,BRISA DA MANHA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA NOITIBÓ,383,VILA NOVA CURUÇÁ,08031150,,,,Ativa,84,VILA CURUCA,8402,0466712,35466712,,,2D,INTEGR,-23519785,-46418835,CON,31/10/2016,7,123
308020,CR.P.CONV,VOVO EFIGENIA,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA FLAMINGO,1521,VILA NOVA CURUÇÁ,08031000,,,,Ativa,84,VILA CURUCA,8402,0499407,35499407,,CEI VOVO EFIGENIA,2D,INTEGR,-23521311,-46418116,CON,31/10/2016,12,103
308094,CR.P.CONV,CANTINHO DO TIO ESTEVAM,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA INÁCIO DE SOUSA FERREIRA,91,JARDIM BARTIRA,08151580,25669752,,,Ativa,84,VILA CURUCA,8407,0563648,35563648,,,2D,INTEGR,-23511463,-46403652,CON,31/10/2016,14,161
308169,CR.P.CONV,AMOR ETERNO,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA JOSÉ DE MORAES CABRAL,347,JARDIM JARAGUÁ (ITAIM PAULISTA),08160200,25148975,25148973,,Ativa,84,VILA CURUCA,8407,0569434,35569434,,,2D,INTEGR,-23506731,-46408309,CON,31/10/2016,6,65
308117,CR.P.CONV,VO ESTER,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA RAIMUNDO DE PAULO FREITAS,187,JARDIM ROBRU,08150260,,,,Ativa,84,VILA CURUCA,8406,0564345,35564345,,,2D,INTEGR,-23521557,-46414087,CON,31/10/2016,8,74
308339,CR.P.CONV,MUNDO DA ALEGRIA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA JOSÉ ELIAS DE ALMEIDA,619,JARDIM ROBRU,08150230,,,,Ativa,84,VILA CURUCA,8406,0577728,35577728,,,2D,INTEGR,-23520443,-46414758,CON,31/10/2016,9,100
308340,CR.P.CONV,MUNDO DOS SONHOS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ARICANGA,1514,JARDIM SILVA TELES,08160000,,,,Ativa,84,VILA CURUCA,8404,0577736,35577736,,,2D,INTEGR,-23508127,-46411510,CON,31/10/2016,13,105
308342,CR.P.CONV,INFANCIA FELIZ III,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA ÁLVARO DOS SANTOS MATTOS,32,PARQUE SANTA RITA,08161510,43711263,,,Ativa,84,VILA CURUCA,8406,0577741,35577741,,,2D,INTEGR,-23512318,-46411808,CON,31/10/2016,9,97
308345,CR.P.CONV,CRIANCA NOSSO BEM MAIOR,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA RAIMUNDO DE PAULO FREITAS,111,JARDIM ROBRU,08150260,20352142,,,Ativa,84,VILA CURUCA,8406,0577789,35577789,,,2D,INTEGR,-23521565,-46413461,CON,31/10/2016,16,173
308396,CR.P.CONV,REFERENCIAL,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA JOÃO BATISTA SANTIAGO,239,PARQUE SANTA RITA,08150030,,,,Ativa,84,VILA CURUCA,8406,0578927,35578927,,,2D,INTEGR,-23520668,-46411393,CON,31/10/2016,7,100
308365,CR.P.CONV,EDUCARTE,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ÁRVORE DE UMBELA,268,JARDIM HELOISA,08161450,26093341,,,Ativa,84,VILA CURUCA,8404,0578010,35578010,,,2D,INTEGR,-23508226,-46414628,CON,31/10/2016,15,156
306361,CR.P.CONV,"IZABEL CANORI MORA, BEM AVENTURADA",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DONATO VESSECHI,168,VILA CURUCA,08030470,25117133,,,Ativa,84,VILA CURUCA,8403,0181833,35181833,,,2D,INTEGR,-23503770,-46424018,CON,31/10/2016,5,66
306652,CR.P.CONV,"CURUCA, CRECHE PRE ESC",MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA NORDESTINA,3370,VILA NOVA CURUCA,08032000,20353516,,,Ativa,84,VILA CURUCA,8401,0268124,35268124,,,2D,INTEGR,-23511583,-46428793,CON,31/10/2016,16,242
306742,CR.P.CONV,CARROSSEL ENCANTADO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA AVINHADO,390,VILA NOVA CURUÇÁ,08032320,25136961,,,Ativa,84,VILA CURUCA,8401,0295231,35295231,,,2D,INTEGR,-23517219,-46424934,CON,31/10/2016,9,130
306743,CR.P.CONV,PARAISO INFANTIL,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA GAROPA,584,VILA CURUCA,08030410,20359558,,,Ativa,84,VILA CURUCA,8403,0295224,35295224,,,2D,INTEGR,-23505486,-46422956,CON,31/10/2016,10,117
306836,CR.P.CONV,ESPACO FELIZ,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MATEUS BARBOSA DE REZENDE,235,PARQUE SANTA RITA,08161530,34734563,,,Ativa,84,VILA CURUCA,8406,0342105,35342105,,AMOR PERFEITO,2D,INTEGR,-23510669,-46415137,CON,31/10/2016,5,65
306853,CR.P.CONV,PEQUENO ANJO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA JOÃO CORREIA DE MAGALHÃES,33,PARQUE DOM JOÃO NERI,08151260,2638-6659,,,Ativa,84,VILA CURUCA,8408,0350000,35350000,,AMIGOS DA CIDADE I,2D,INTEGR,-23523114,-46406089,CON,31/10/2016,9,104
306850,CR.P.CONV,VISAO EDUCATIVA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DONATO VESSECHI,21,VILA CURUÇÁ,08030470,,,25698432,Ativa,84,VILA CURUCA,8403,0347309,35347309,,,2D,INTEGR,-23503019,-46425108,CON,31/10/2016,5,60
307212,CR.P.CONV,CRESCER E APRENDER,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA JOSÉ AUGUSTO ESCOBAR,180,JARDIM SANTO ELIAS (SÃO MIGUEL),08022290,,,,Ativa,84,VILA CURUCA,8410,0441193,35441193,,,2D,INTEGR,-23492938,-46426651,CON,31/10/2016,6,70
307166,CR.P.CONV,BRANCA DE NEVE,MP,SAO MIGUEL,ITAIM PAULISTA,,ESTRADA DOM JOÃO NERY,2935,JARDIM BARTIRA,08151000,20253117,,,Ativa,84,VILA CURUCA,8408,0438236,35438236,,,2D,INTEGR,-23524293,-46399329,CON,31/10/2016,9,111
307089,CR.P.CONV,SER FELIZ III,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA GRAPIRÁ,246,VILA CURUÇÁ,08030190,27376481,,,Ativa,84,VILA CURUCA,8403,0431515,35431515,,REINO DOS PEQUENINOS,2D,INTEGR,-23497394,-46418947,CON,31/10/2016,10,129
099651,EMEF,JOSE HONORIO RODRIGUES,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DO POMBO CORREIO,50,ITAIM PAULISTA,08160142,25620150,25674803,25620150,Ativa,84,VILA CURUCA,8404,0098772,35098772,161077200000000,JARDIM MIRAGAIA II,2D,MT,-23497408,-46417086,DIR,31/10/2016,16,501
019529,EMEF,JARDIM SILVA TELES,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA FRED ASTAIRE,S/N,JARDIM SILVA TELES,08160475,,,,Criada,84,VILA CURUCA,8405,0587679,35587679,,,,,-23501273,-46407752,DIR,31/10/2016,,
019503,EMEF,JARDIM BARTIRA,MP,SAO MIGUEL,ITAIM PAULISTA,,ESTRADA DOM JOÃO NERY,2404,VILA LOURDES,08452340,25714432,25618190,,Ativa,84,VILA CURUCA,8407,0560431,35560431,161077226000000,,2D,MTNG,-23513610,-46405272,DIR,31/10/2016,19,520
019489,EMEI,PARQUE SANTA RITA I,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA FERNANDO FIGUEIREDO LINS,S/N,PARQUE SANTA RITA,08150040,20358153,,,Ativa,84,VILA CURUCA,8406,0481932,35481932,161077224000000,,2D,MT,-23508659,-46416576,DIR,31/10/2016,12,418
019400,EMEF,DAMA ENTRE RIOS VERDES,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA FERNANDO FIGUEIREDO LINS,194,PARQUE SANTA RITA,08150040,20161371,20161357,,Ativa,84,VILA CURUCA,8406,0400075,35400075,161077209000000,,2D,MT,-23510564,-46417307,DIR,31/10/2016,30,962
019426,EMEF,"MARISA MORETTI CAMARA, PROFA.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA AMPARO DA SERRA,S/N,PARQUE DOM JOÃO NERI,08151300,25117935,,25117935,Ativa,84,VILA CURUCA,8408,0408608,35408608,161077214000000,CDHU VILA CONCEICAO,2D,MT,-23524437,-46404902,DIR,31/10/2016,25,806
019278,CEU EMEF,VILA CURUCA,MP,SAO MIGUEL,ITAIM PAULISTA,VILA CURUCA,AVENIDA MARECHAL TITO,3400,ITAIM PAULISTA,08115000,25636112,25636116,25636113,Ativa,84,VILA CURUCA,8404,0058212,35058212,161077540000200,,2D,MTNG,-23495583,-46412269,DIR,31/10/2016,30,941
019297,CEU EMEI,VILA CURUCA,MP,SAO MIGUEL,ITAIM PAULISTA,VILA CURUCA,AVENIDA MARECHAL TITO,3400,ITAIM PAULISTA,08115000,25636129,25636122,25636132,Ativa,84,VILA CURUCA,8404,0058257,35058257,161077540000300,,2D,MT,-23495583,-46412269,DIR,31/10/2016,20,645
010049,EMEF,"CHICO FALCONI, PE.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA BRILHO DO SOL,96,JARDIM BARTIRA,08152110,25615022,,,Ativa,84,VILA CURUCA,8407,0068676,35068676,161077185000000,,2D,MT,-23513925,-46403226,DIR,31/10/2016,28,894
013218,EMEI,SEVERINO DO RAMO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA FRANCISCO MONTEIRO TAVARES,235,JARDIM ROBRU,08150190,,,,Ativa,84,VILA CURUCA,8406,0075395,35075395,161077199000000,,2D,MT,-23519769,-46412062,DIR,31/10/2016,18,601
012246,EMEI,"FAUSTO RIBEIRO DA SILVA FILHO, DR.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ALEXANDRE DIAS NOGUEIRA,365,VILA NOVA CURUCA,08031240,20352297,25147473,,Ativa,84,VILA CURUCA,8402,0078761,35078761,161077184000000,,2D,MT,-23513386,-46421116,DIR,31/10/2016,16,552
013692,EMEI,"DORACIL DINA BENICIO, PROFA.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA BIG BOYS,365,JARDIM BARTIRA,08152100,25676570,25618038,,Ativa,84,VILA CURUCA,8407,0074755,35074755,161077181000000,CONJ. HABITACIONAL NAZARE,2D,MT,-23513193,-46402826,DIR,31/10/2016,14,489
015440,EMEF,EUZEBIO ROCHA FILHO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA AMPARO DA SERRA,S/N,PARQUE DOM JOÃO NERI,08151300,20351789,,,Ativa,84,VILA CURUCA,8408,0200037,35200037,161077188000000,VILA CONCEICAO,2D,MTN,-23525042,-46405384,DIR,31/10/2016,26,824
093823,EMEF,HENRIQUE FELIPE DA COSTA - HENRICAO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PATAJUBA,18,JARDIM CAMPOS,08160090,20354244,,20352612,Ativa,84,VILA CURUCA,8407,0085558,35085558,161077194000000,JARDIM CAMPOS,2D,MT,-23509551,-46408800,DIR,31/10/2016,28,852
093831,EMEF,ANTONIA E ARTUR BEGBIE,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ILHA DE MARUI,100,JARDIM CAMPOS,08151710,25147513,20353844,,Ativa,84,VILA CURUCA,8407,0055585,35055585,161077182000000,JARDIM CAMPOS,2D,MTN,-23509683,-46406470,DIR,31/10/2016,45,1369
093840,EMEF,"NEWTON REIS, GEN.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA JOSE ALEXANDRE MACHADO,22,JARDIM SILVA TELES,08160460,25617361,,25672426,Ativa,84,VILA CURUCA,8405,0055645,35055645,161077204000000,,2D,MT,-23497117,-46409978,DIR,31/10/2016,42,1230
093858,EMEF,"MARIA IMILDA DO SANTISSIMO SACRAMENTO, ME.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA GENDIROBA,210,JARDIM MIRAGAIA,08022080,25865251,25845448,,Ativa,84,VILA CURUCA,8403,0055670,35055670,161077202000000,ESCOLAS AGRUPADAS DE VILA CURUCA,2D,MT,-23496329,-46418970,DIR,31/10/2016,28,822
093777,EMEF,"FERNANDO DE AZEVEDO, PROF.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA TAPERA,415,VILA NOVA CURUÇÁ,08032450,20351648,25147430,,Ativa,84,VILA CURUCA,8401,0055256,35055256,161077191000000,,2D,MT,-23520468,-46421941,DIR,31/10/2016,26,776
091243,EMEI,LEILA DINIZ,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PEROBA-ROSA,13,JARDIM MIRAGAIA,08161310,20353633,25138253,,Ativa,84,VILA CURUCA,8404,0092678,35092678,161077193000000,JARDIM MIRAGAIA,2D,MT,-23504132,-46416622,DIR,31/10/2016,10,293
091146,EMEI,GRACILIANO RAMOS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA GUIRAPA,478,VILA CURUCA,08030290,20354949,,25147440,Ativa,84,VILA CURUCA,8403,0052991,35052991,161077187000000,VILA CURUCA - EMEI 83,2D,MT,-23501325,-46421940,DIR,31/10/2016,10,326
091171,EMEI,LUIZA HELENA DE BARROS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PATAJUBA,8,JARDIM CAMPOS,08160090,20353777,25147461,20353777,Ativa,84,VILA CURUCA,8407,0087166,35087166,161077196000000,JARDIM CAMPOS,2D,MT,-23510001,-46408964,DIR,31/10/2016,10,340
091189,EMEI,JOSE DE ALENCAR,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ALICIO CLARA SIMEAO,251,JARDIM SILVA TELES,08160580,25613788,,,Ativa,84,VILA CURUCA,8405,0052966,35052966,161077190000000,,2D,MT,-23497735,-46409710,DIR,31/10/2016,14,452
501432,MOVA,RAIOS DE LUZ UNID II,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA JEAN LACOME,100,JARDIM QUISISANA (VILA NOVA CURUÇÁ),08150586,,,,Ativa,84,VILA CURUCA,8408,,,,RAIOS DE SOL UNID II,2D,TN,-23667213,-46737949,CON,31/10/2016,2,49
501302,MOVA,CETEAC CENT EST TRAB EDUC ART CULT UNID IX MP,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA PEDRO MEIRA,S/N,VILA CURUÇÁ,08030500,,,,Ativa,84,VILA CURUCA,8403,,,,,2D,N,-23506077,-46421186,CON,31/10/2016,1,20
